Subject,trial_id,condition_id,object_number,start_time,end_time,duration,start_position,end_position,distance,hit_try,letter,input_letters,right_letters
9,7,3,5,872.2132,873.0576,0.8444214,0,17,53.99997,2,C,,CDCCC
9,7,3,6,875.0684,876.2684,1.199951,17,4,-126,1,B,,CDCCCB
9,7,3,7,878.2798,879.5735,1.293701,4,12,-144,2,D,CDCCCBD,CDCCCBD
9,8,3,1,886.9023,888.7517,1.849365,12,6,108,1,B,,B
9,8,3,2,890.7582,891.9684,1.210266,6,0,108,2,A,,BA
9,8,3,3,893.9796,895.4243,1.444641,0,15,89.99999,1,A,,BAA
9,8,3,4,897.4404,898.4796,1.039124,15,5,-180,1,A,,BAAA
9,8,3,5,900.4905,902.0572,1.566711,5,0,90,1,D,,BAAAD
9,8,3,6,904.0687,905.3465,1.277771,0,6,-108,1,B,,BAAADB
9,8,3,7,907.3576,908.9351,1.577454,6,1,90,1,D,BAAADBD,BAAADBD
9,9,3,1,918.3245,919.435,1.110535,1,12,162,1,C,,C
9,9,3,2,921.4465,922.9909,1.544434,12,0,-144,1,B,,CB
9,9,3,3,925.0021,926.2406,1.238464,0,12,144,2,D,,CBD
9,9,3,4,928.2468,929.1463,0.8995361,12,0,-144,1,A,,CBDA
9,9,3,5,931.1574,932.6904,1.532959,0,5,-90,1,B,,CBDAB
9,9,3,6,934.7021,935.8909,1.188782,5,16,162,1,D,,CBDABD
9,9,3,7,937.9023,939.8909,1.988647,16,4,-144,1,A,CBDACBA,CBDABDA
9,10,3,1,947.5352,948.5239,0.9887085,4,13,-162,1,A,,A
9,10,3,2,950.5345,952.035,1.500488,13,1,-144,1,A,,AA
9,10,3,3,954.0464,955.2351,1.188721,1,7,-108,2,D,,AAD
9,10,3,4,957.2469,958.8467,1.599792,7,1,108,1,B,,AADB
9,10,3,5,960.8579,961.7465,0.8886108,1,17,71.99998,2,B,,AADBB
9,10,3,6,963.7576,964.9022,1.144531,17,7,-180,1,D,,AADBBD
9,10,3,7,966.9131,968.4037,1.490601,7,14,-126,2,B,AABDBDB,AADBBDB
9,1,1,1,1222.892,1223.98,1.088745,17,9,144,1,C,,C
9,1,1,2,1225.991,1227.047,1.055908,9,17,-144,2,C,,CC
9,1,1,3,1229.058,1230.202,1.143799,17,7,-180,1,B,,CCB
9,1,1,4,1232.213,1233.091,0.8775635,7,14,-126,1,C,,CCBC
9,1,1,5,1235.102,1236.213,1.110962,14,9,90,2,A,,CCBCA
9,1,1,6,1238.225,1239.402,1.177002,9,2,126,1,C,,CCBCAC
9,1,1,7,1241.413,1242.224,0.8115234,2,8,-108,1,A,CCBCACA,CCBCACA
9,2,1,1,1248.325,1249.58,1.255249,8,16,-144,1,A,,A
9,2,1,2,1251.591,1252.769,1.177734,16,5,-162,1,B,,AB
9,2,1,3,1254.78,1255.613,0.8331299,5,0,90,1,A,,ABA
9,2,1,4,1257.624,1259.247,1.622681,0,9,-162,1,D,,ABAD
9,2,1,5,1261.258,1262.236,0.9783936,9,2,126,1,C,,ABADC
9,2,1,6,1264.247,1265.08,0.8336182,2,7,-90,1,B,,ABADCB
9,2,1,7,1267.091,1268.269,1.178101,7,1,108,1,C,ADACBCC,ABADCBC
9,3,1,1,1277.491,1278.591,1.099976,1,9,-144,1,D,,D
9,3,1,2,1280.602,1281.747,1.144775,9,16,-126,2,C,,DC
9,3,1,3,1283.758,1284.691,0.9332275,16,9,126,1,C,,DCC
9,3,1,4,1286.702,1287.935,1.233154,9,1,144,1,B,,DCCB
9,3,1,5,1289.947,1290.913,0.9659424,1,9,-144,1,A,,DCCBA
9,3,1,6,1292.924,1293.769,0.8443604,9,14,-90,1,A,,DCCBAA
9,3,1,7,1295.78,1297.102,1.321777,14,3,-162,1,D,DCCBACD,DCCBAAD
9,4,1,1,1303.725,1304.969,1.24353,3,16,126,2,B,,B
9,4,1,2,1306.98,1307.963,0.9825439,16,9,126,1,C,,BC
9,4,1,3,1309.969,1311.002,1.033203,9,15,-108,2,A,,BCA
9,4,1,4,1313.013,1314.213,1.199829,15,4,-162,1,D,,BCAD
9,4,1,5,1316.225,1317.235,1.01062,4,17,126,1,C,,BCADC
9,4,1,6,1319.247,1320.081,0.8338623,17,3,-108,1,D,,BCADCD
9,4,1,7,1322.097,1323.436,1.339233,3,11,-144,1,D,BCADCCB,BCADCDD
9,5,1,1,1330.558,1331.614,1.055664,11,18,-126,1,C,,C
9,5,1,2,1333.625,1334.681,1.055542,18,5,-126,1,A,,CA
9,5,1,3,1336.691,1337.813,1.122192,5,12,-126,1,C,,CAC
9,5,1,4,1339.83,1340.702,0.8723145,12,18,-108,1,D,,CACD
9,5,1,5,1342.713,1343.741,1.028564,18,9,162,1,D,,CACDD
9,5,1,6,1345.747,1346.491,0.7437744,9,15,-108,1,D,,CACDDD
9,5,1,7,1348.502,1349.653,1.150391,15,10,90.00001,2,C,CACDDDC,CACDDDC
9,6,1,1,1356.203,1357.119,0.9160156,10,5,90,1,A,,A
9,6,1,2,1359.125,1360.025,0.8995361,5,10,-90,2,A,,AA
9,6,1,3,1362.036,1363.247,1.211304,10,1,162,1,A,,AAA
9,6,1,4,1365.258,1366.058,0.8000488,1,16,89.99998,1,C,,AAAC
9,6,1,5,1368.069,1368.958,0.8885498,16,3,-126,1,A,,AAACA
9,6,1,6,1370.969,1372.052,1.08313,3,10,-126,1,C,,AAACAC
